Format=7,5610,,,Right Foot,,,,,,,,,,,5611,,,Left Foot,,,,,,,,,,,5617,,,Lumbar,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1588061884137056,10.529444,1.005232,-1.953184,0.017188,-1.024428,-0.386582,-24.913726,31.043427,-3.249018,4636847331637985300.000000,-0.485291,0.439990,0.643796,0.395509,8.507397,-0.837642,-12.711244,0.393405,1.466132,-0.178382,-15.351476,20.799315,-33.734418,4636845828399431700.000000,-0.762788,0.095052,0.556538,0.315256,0.328842,-0.012207,-9.888755,-0.000690,0.003828,0.000000,-17.366281,-19.287697,13.167692,4636845935773614100.000000,0.015115,0.268023,-0.963269,0.006863
1588061884144868,10.797708,0.845764,-1.821825,0.034877,-1.075577,-0.420130,-24.915310,31.043427,-3.151635,4636847331637985300.000000,-0.482023,0.440496,0.646582,0.394397,8.230977,-1.042854,-12.978984,0.402650,0.719207,-0.016546,-14.907819,20.907075,-33.890940,4636845828399431700.000000,-0.764490,0.092943,0.554869,0.314701,0.326037,-0.027978,-9.899445,-0.001068,0.003961,0.000690,-17.412605,-19.342893,13.098544,4636845935773614100.000000,0.015116,0.268023,-0.963269,0.006862
1588061884152680,10.767727,0.531825,-1.759194,0.047788,-1.128938,-0.450108,-24.998901,30.888183,-3.053976,4636847331637985300.000000,-0.478587,0.440975,0.649526,0.393207,8.198576,-0.567796,-12.243870,0.424058,0.031448,0.117278,-14.650995,21.011052,-33.925450,4636845828399431700.000000,-0.764868,0.091907,0.555228,0.313450,0.333163,-0.020852,-9.904526,-0.000378,0.003204,0.000378,-17.571301,-19.373150,13.224706,4636845935773614100.000000,0.015113,0.268024,-0.963269,0.006863
1588061884160492,10.695279,0.238316,-1.638449,0.050156,-1.187570,-0.494644,-25.382899,30.884729,-2.872725,4636847331637985300.000000,-0.474926,0.441416,0.652645,0.391984,8.135460,0.157684,-11.012508,0.438868,-0.526500,0.202581,-14.587847,20.858701,-34.019920,4636845828399431700.000000,-0.764143,0.091693,0.557239,0.311709,0.341807,-0.035860,-9.900204,0.000000,0.003894,0.000000,-17.729984,-19.428338,13.356935,4636845935773614100.000000,0.015113,0.268027,-0.963268,0.006866
1588061884168304,10.956370,-0.257609,-1.528330,0.052292,-1.244221,-0.539501,-25.546621,30.717568,-2.582174,4636847436662112300.000000,-0.471043,0.441814,0.655933,0.390731,8.244241,0.503688,-9.665601,0.430789,-0.889491,0.225100,-14.587847,20.583804,-34.054407,4636845856411283500.000000,-0.762644,0.091993,0.560310,0.309782,0.333924,-0.040946,-9.892320,-0.001380,0.004273,0.000000,-17.731002,-19.513785,13.273268,4636845935773614100.000000,0.015115,0.268030,-0.963268,0.006865
1588061884176116,11.392040,-0.531213,-1.275214,0.084723,-1.302915,-0.587491,-25.550095,30.391482,-2.205664,4636847439012167700.000000,-0.466980,0.442106,0.659442,0.389369,8.226188,0.519079,-8.729384,0.426099,-1.114585,0.190550,-14.606953,20.520645,-33.947728,4636845935773614100.000000,-0.760594,0.092501,0.564047,0.307882,0.337482,-0.036622,-9.911644,-0.000757,0.004273,0.000000,-17.700735,-19.488875,13.208410,4636845935773614100.000000,0.015117,0.268032,-0.963267,0.006866
1588061884183928,11.652458,-0.513245,-1.126288,0.099034,-1.375252,-0.623027,-25.848599,30.229005,-1.827188,4636847439012167700.000000,-0.462685,0.442376,0.663145,0.387897,8.673032,0.502112,-7.735260,0.404966,-1.267136,0.117648,-14.702472,20.476081,-33.926475,4636845935773614100.000000,-0.758095,0.093093,0.568224,0.306181,0.326045,-0.052384,-9.924619,-0.001379,0.002893,0.001379,-17.755902,-19.513767,13.271458,4636845935773614100.000000,0.015115,0.268030,-0.963268,0.006863
1588061884191740,11.729693,-0.512711,-1.075333,0.054424,-1.457269,-0.654089,-26.165645,30.141971,-1.544349,4636847439012167700.000000,-0.458038,0.442755,0.666959,0.386440,9.019171,0.275520,-7.650859,0.402186,-1.363784,0.030747,-14.924830,20.372023,-34.074045,4636845935773614100.000000,-0.755255,0.093613,0.572700,0.304699,0.317392,-0.045278,-9.900981,-0.001447,0.003515,0.000757,-17.833463,-19.544052,13.424261,4636845935773614100.000000,0.015115,0.268029,-0.963268,0.006860
1588061884199552,11.886496,-0.381403,-0.931007,-0.018663,-1.545783,-0.701777,-26.256233,29.901338,-1.263580,4636847229019495400.000000,-0.452943,0.443256,0.670876,0.385089,9.243976,-0.203212,-5.697201,0.301163,-1.400307,0.053664,-15.308565,20.502031,-34.032146,4636846047751706600.000000,-0.752300,0.094522,0.577138,0.303352,0.341032,-0.044502,-9.903757,-0.001068,0.004273,0.000689,-17.812151,-19.433735,13.489181,4636845935773614100.000000,0.015117,0.268029,-0.963268,0.006860
1588061884207364,12.080979,-0.139719,-0.772601,-0.103844,-1.639650,-0.748793,-26.401351,29.573670,-0.970910,4636847224263802900.000000,-0.447363,0.443905,0.674881,0.383863,10.917607,-0.635754,1.910349,0.063671,-1.281139,0.191544,-15.593592,20.691549,-33.862300,4636846393254705200.000000,-0.749669,0.096297,0.580876,0.302170,0.354015,-0.048830,-9.904532,-0.000379,0.004273,0.001068,-17.738910,-19.215561,13.418266,4636845935773614100.000000,0.015118,0.268028,-0.963268,0.006863
1588061884215176,12.527000,0.044774,-0.637759,-0.149615,-1.719035,-0.805198,-26.631418,29.327591,-0.510778,4636847224263802900.000000,-0.441386,0.444581,0.679019,0.382699,13.080569,-0.024949,9.067582,-0.027367,-1.030621,0.220378,-15.733193,20.647019,-33.786912,4636846472644526100.000000,-0.747590,0.098106,0.583751,0.301198,0.346137,-0.040952,-9.900204,-0.001379,0.004273,0.000379,-17.815355,-19.239291,13.387192,4636845935773614100.000000,0.015121,0.268029,-0.963268,0.006861
1588061884222988,13.229176,0.287510,-0.598983,-0.176714,-1.792838,-0.879547,-26.791696,29.238644,-0.309559,4636847224263802900.000000,-0.435031,0.445192,0.683335,0.381583,13.778671,2.982460,11.714297,0.151881,-0.809156,-0.034016,-15.796380,20.495218,-33.803313,4636846472644526100.000000,-0.745775,0.098548,0.586279,0.300639,0.318178,-0.036622,-9.908080,-0.001447,0.003583,0.000000,-17.918897,-19.410172,13.454532,4636845935773614100.000000,0.015121,0.268032,-0.963267,0.006859
1588061884230800,14.271352,0.889675,-0.299814,-0.223258,-1.864451,-0.967892,-26.878789,29.153194,0.136371,4636847224263802900.000000,-0.428244,0.445724,0.687813,0.380592,12.265003,4.139264,8.207439,0.195236,-0.817593,-0.356369,-15.837694,20.448409,-33.850121,4636846584457702400.000000,-0.743572,0.098135,0.589001,0.300912,0.328815,-0.020869,-9.912412,-0.001757,0.002515,0.001378,-17.842485,-19.518068,13.434043,4636845935773614100.000000,0.015118,0.268029,-0.963268,0.006854
1588061884238612,15.428449,1.464171,0.243981,-0.327676,-1.938096,-1.060714,-27.023891,28.912631,0.695380,4636847224263802900.000000,-0.420910,0.446259,0.692372,0.379881,11.208904,3.409377,3.431785,-0.056700,-0.916778,-0.350294,-15.999558,20.520645,-33.752467,4636847041874781200.000000,-0.741041,0.098583,0.591705,0.301705,0.333931,-0.020084,-9.904535,-0.002136,0.004204,0.000758,-17.731053,-19.488918,13.332842,4636845935773614100.000000,0.015121,0.268029,-0.963268,0.006850
1588061884246424,16.313704,1.393569,1.055825,-0.453259,-2.018063,-1.143201,-27.337433,28.501430,1.268851,4636847224263802900.000000,-0.412984,0.446860,0.696964,0.379474,11.570654,3.057048,-1.441552,-0.311698,-1.036625,-0.223251,-16.189541,20.542891,-33.626199,4636847439012167700.000000,-0.738272,0.100201,0.594396,0.302667,0.321724,-0.024415,-9.900204,-0.000758,0.004652,0.000000,-17.653481,-19.403471,13.230856,4636845935773614100.000000,0.015124,0.268032,-0.963267,0.006851
1588061884254236,16.774947,1.176889,2.052581,-0.540659,-2.098164,-1.207691,-27.726370,28.098362,1.747080,4636847224263802900.000000,-0.404556,0.447507,0.701608,0.379235,12.310886,3.451988,-4.167431,-0.574131,-1.177359,-0.155188,-16.433665,20.650572,-33.396454,4636847439012167700.000000,-0.735138,0.102898,0.597144,0.303978,0.325266,-0.024415,-9.892330,-0.000689,0.003584,0.002756,-17.572374,-19.428266,13.204077,4636845935773614100.000000,0.015123,0.268024,-0.963269,0.006851
1588061884262048,16.844841,1.016790,2.886658,-0.576030,-2.174108,-1.261347,-28.045461,27.838656,2.306754,4636847224263802900.000000,-0.395739,0.448131,0.706345,0.379007,12.910761,3.954075,-3.917833,-0.699800,-1.284857,-0.192599,-16.677804,20.843706,-33.100311,4636847439012167700.000000,-0.731637,0.105994,0.600048,0.305638,0.321727,-0.024415,-9.895869,-0.000379,0.003204,0.001517,-17.542038,-19.458601,13.389481,4636845935773614100.000000,0.015121,0.268021,-0.963270,0.006853
1588061884269860,16.631489,0.893921,3.644980,-0.600808,-2.247840,-1.302216,-28.195765,27.439211,3.059025,4636847224263802900.000000,-0.386574,0.448743,0.711157,0.378742,12.815580,3.560434,-4.662969,-0.671267,-1.393125,-0.233005,-16.944135,21.103194,-32.798350,4636847439012167700.000000,-0.727819,0.109041,0.603292,0.307291,0.317392,-0.016542,-9.908077,-0.002067,0.003204,0.000000,-17.597147,-19.403493,13.615142,4636845935773614100.000000,0.015120,0.268023,-0.963269,0.006847
1588061884277672,16.554907,0.926928,4.795500,-0.581535,-2.316323,-1.345937,-28.270678,27.024441,3.529577,4636847224263802900.000000,-0.377145,0.449257,0.716100,0.378326,12.920044,3.699245,-4.143136,-0.665137,-1.462714,-0.228752,-17.292693,21.390728,-32.505436,4636847494808811500.000000,-0.723816,0.112160,0.606717,0.308877,0.333136,-0.012207,-9.904540,-0.001138,0.004582,0.000689,-17.627491,-19.428251,13.621526,4636845935773614100.000000,0.015124,0.268023,-0.963269,0.006847
1588061884285484,16.600949,0.259810,5.585299,-0.543500,-2.328318,-1.368852,-28.427406,26.609441,4.184244,4636847224263802900.000000,-0.367673,0.449617,0.721076,0.377771,12.936047,2.177237,-2.773643,-0.634273,-1.487680,-0.219485,-17.676474,21.710309,-32.212487,4636847653760532500.000000,-0.719750,0.115239,0.610221,0.310339,0.341807,-0.035821,-9.908075,0.000000,0.003963,0.000379,-17.517296,-19.568796,13.405805,4636845935773614100.000000,0.015124,0.268025,-0.963269,0.006850
1588061884293296,16.792935,-0.233021,6.402455,-0.374566,-2.226269,-1.412162,-28.729272,26.122763,5.117896,4636847224263802900.000000,-0.358680,0.449411,0.726150,0.376940,12.418586,-0.851480,-0.708206,-0.467131,-1.457329,-0.121784,-18.002903,21.877888,-31.941703,4636847653760532500.000000,-0.715923,0.118040,0.613775,0.311128,0.349676,-0.033092,-9.904542,0.000689,0.003204,0.000000,-17.464456,-19.629505,13.243117,4636845935773614100.000000,0.015120,0.268027,-0.963268,0.006856
1588061884301108,16.439602,-1.162465,5.848637,-0.166113,-2.127878,-1.395419,-28.962825,25.789628,5.604439,4636847224263802900.000000,-0.350320,0.448770,0.731290,0.375627,11.504776,-2.246648,0.518732,-0.097276,-1.406321,-0.015537,-18.342490,21.770242,-31.759543,4636847653760532500.000000,-0.712495,0.119995,0.617568,0.310745,0.338281,-0.024415,-9.892337,0.001068,0.003204,0.000688,-17.571064,-19.519368,13.263479,4636845935773614100.000000,0.015116,0.268028,-0.963268,0.006862
1588061884308920,15.107365,-2.185913,3.891180,0.059939,-2.171530,-1.360564,-29.194765,25.376547,6.080524,4636847224263802900.000000,-0.342249,0.447938,0.736689,0.373506,10.494766,-1.269942,0.649545,0.295407,-1.337532,-0.012802,-18.767513,21.665918,-31.706743,4636847570106795000.000000,-0.709399,0.120776,0.621626,0.309430,0.329600,-0.032282,-9.887997,-0.000309,0.002516,0.000380,-17.572419,-19.403530,13.356801,4636846074173725700.000000,0.015111,0.268029,-0.963268,0.006863
1588061884316732,13.561719,-3.258905,1.353091,0.346876,-2.235217,-1.355579,-29.355128,24.973472,6.556554,4636847224263802900.000000,-0.334469,0.446784,0.742507,0.370403,9.693503,-0.096853,0.258006,0.536332,-1.278040,-0.057885,-19.192383,21.706994,-31.813430,4636847275889177600.000000,-0.706486,0.120705,0.625815,0.307674,0.321733,-0.036622,-9.872263,-0.000380,0.002825,0.000000,-17.597107,-19.428218,13.328586,4636846150521978900.000000,0.015107,0.268032,-0.963267,0.006864
1588061884324544,12.476441,-4.261606,-2.104516,0.694749,-2.324347,-1.391999,-29.585372,24.642177,7.032641,4636847224263802900.000000,-0.326948,0.445148,0.748926,0.366140,9.632677,1.019958,-0.167837,0.637498,-1.221943,-0.090060,-19.414342,21.555004,-31.882568,4636847116889620500.000000,-0.703700,0.120204,0.629968,0.305775,0.333125,-0.044489,-9.887181,-0.000688,0.002516,0.000688,-17.674689,-19.513665,13.364659,4636846150521978900.000000,0.015102,0.268032,-0.963267,0.006863
1588061884332356,12.463474,-4.296722,-4.140504,1.146229,-2.299301,-1.430422,-29.817284,24.467618,7.317902,4636847224263802900.000000,-0.320191,0.442730,0.755932,0.360604,10.072566,2.144088,-0.475697,0.646927,-1.164269,-0.156124,-19.595195,21.213229,-31.788007,4636847116889620500.000000,-0.700962,0.119441,0.633986,0.304052,0.333943,-0.040965,-9.900204,-0.000380,0.004201,0.000380,-17.700735,-19.489002,13.332950,4636846150521978900.000000,0.015104,0.268033,-0.963267,0.006865
1588061884340168,12.093909,-4.261214,-5.105799,1.496082,-2.293434,-1.370770,-29.977784,24.225023,7.515332,4636847224263802900.000000,-0.314096,0.439982,0.763217,0.353920,10.497965,2.597069,-0.686782,0.568274,-1.106314,-0.210939,-19.858337,20.915772,-31.461586,4636847061175434200.000000,-0.698248,0.118687,0.637762,0.302693,0.353193,-0.052351,-9.892340,0.000000,0.003964,0.000688,-17.598499,-19.348501,13.230948,4636846150521978900.000000,0.015104,0.268033,-0.963267,0.006869
1588061884347980,12.311986,-4.904565,-4.960099,1.746117,-2.225466,-1.243064,-29.897878,24.052478,7.698700,4636847224263802900.000000,-0.308766,0.437148,0.770436,0.346400,10.734382,2.892262,-0.661001,0.447507,-1.052559,-0.214897,-20.115544,20.811366,-31.201213,4636846874297906200.000000,-0.695591,0.118187,0.641236,0.301664,0.350497,-0.053174,-9.895859,-0.001376,0.003204,0.001068,-17.542038,-19.287697,13.196203,4636846150521978900.000000,0.015102,0.268032,-0.963267,0.006866
1588061884355792,12.973379,-5.062735,-3.727493,2.095176,-2.032867,-0.989605,-29.979435,24.048584,7.798306,4636847014408578000.000000,-0.304911,0.434332,0.777351,0.337802,10.768294,3.048236,-0.472938,0.285481,-1.011657,-0.236534,-20.219974,20.874660,-31.103563,4636846794767073300.000000,-0.692923,0.118022,0.644406,0.301113,0.326084,-0.040968,-9.892342,-0.001448,0.003892,0.001068,-17.644240,-19.452792,13.266958,4636846150521978900.000000,0.015104,0.268030,-0.963268,0.006864
1588061884363604,12.177592,-3.598962,-4.354868,2.611453,-1.913608,-0.804252,-30.136444,23.977018,7.895953,4636847009515438100.000000,-0.302491,0.431236,0.784370,0.327565,10.563041,2.901775,-0.146962,0.109038,-0.965965,-0.253982,-20.464092,20.830365,-30.974268,4636846794767073300.000000,-0.690257,0.118235,0.647243,0.301069,0.333114,-0.028762,-9.903718,-0.001756,0.002897,0.000380,-17.653571,-19.489028,13.298209,4636846150521978900.000000,0.015101,0.268031,-0.963267,0.006860
1588061884371416,10.989660,-0.761555,-3.165554,2.857154,-1.790894,-0.814654,-30.450199,23.808352,7.993611,4636847009515438100.000000,-0.300796,0.427583,0.791437,0.316737,10.335620,2.435268,0.019921,0.040424,-0.925375,-0.254418,-20.908063,20.681616,-30.786183,4636846794767073300.000000,-0.687651,0.118583,0.649880,0.301213,0.349667,-0.032275,-9.912412,-0.000761,0.002824,0.000000,-17.572469,-19.403581,13.230981,4636846150521978900.000000,0.015098,0.268034,-0.963267,0.006859
1588061884379228,9.900820,1.510518,-3.137303,2.636188,-1.561631,-0.859869,-30.529029,23.804436,7.721547,4636847009515438100.000000,-0.299334,0.423692,0.797904,0.306975,10.241568,1.833886,-0.091334,0.104537,-0.908639,-0.240853,-21.143223,20.618303,-30.713827,4636846739128223700.000000,-0.685125,0.118771,0.652533,0.301160,0.338296,-0.036622,-9.904552,0.000000,0.002517,0.000000,-17.494884,-19.373150,13.133330,4636846150521978900.000000,0.015093,0.268037,-0.963266,0.006861
1588061884387040,8.707029,2.779013,-4.496881,2.197781,-1.303756,-0.964237,-30.459159,23.804436,7.452704,4636847009515438100.000000,-0.297786,0.419622,0.803609,0.299087,10.249663,1.565710,-0.025809,0.245047,-0.905114,-0.206834,-21.165359,20.640440,-30.742289,4636846524386980900.000000,-0.682704,0.118663,0.655317,0.300655,0.337458,-0.044481,-9.900204,-0.000688,0.003512,0.000000,-17.515945,-19.428159,13.224281,4636846150521978900.000000,0.015092,0.268039,-0.963265,0.006861
1588061884394852,8.190555,2.950798,-4.004264,1.606392,-1.087032,-1.069971,-30.612491,23.720964,7.351119,4636846799742045200.000000,-0.295798,0.415613,0.808470,0.293506,10.388938,1.612690,0.138318,0.411109,-0.921488,-0.170474,-21.310866,20.681627,-30.795243,4636846365270343700.000000,-0.680350,0.118223,0.658314,0.299615,0.341807,-0.048830,-9.908063,-0.001068,0.003585,0.002063,-17.542038,-19.513610,13.419599,4636846150521978900.000000,0.015091,0.268034,-0.963267,0.006860
1588061884402664,8.250508,1.773660,-2.548949,1.037520,-0.885875,-1.075551,-30.842734,23.563964,7.265385,4636846794767073300.000000,-0.293498,0.411988,0.812406,0.290037,10.393514,1.787621,0.213412,0.569237,-0.945816,-0.152039,-21.631409,20.570891,-30.739114,4636846365270343700.000000,-0.678017,0.117437,0.661540,0.298103,0.341807,-0.056688,-9.888836,-0.000381,0.003204,0.001829,-17.542038,-19.544052,13.308434,4636846150521978900.000000,0.015089,0.268030,-0.963268,0.006861
1588061884410476,8.073359,0.159895,-0.058579,0.632086,-0.666309,-1.068322,-31.086569,23.476827,7.263405,4636846794767073300.000000,-0.291239,0.408585,0.815589,0.288188,10.249334,2.126104,0.220596,0.690351,-0.970859,-0.130603,-21.979937,20.368840,-30.783049,4636846365270343700.000000,-0.675687,0.116411,0.664951,0.296203,0.333950,-0.037464,-9.899362,0.000000,0.002517,0.000381,-17.494893,-19.434047,13.082690,4636846150521978900.000000,0.015083,0.268031,-0.963268,0.006863
1588061884418288,7.186791,-1.451762,1.776527,0.426597,-0.431666,-1.025374,-31.247255,23.391376,7.454173,4636846794767073300.000000,-0.289442,0.405278,0.818184,0.287312,10.095523,2.655603,0.299296,0.731657,-0.982307,-0.109466,-22.338537,20.112492,-30.698460,4636846309693587500.000000,-0.673355,0.115341,0.668415,0.294127,0.321743,-0.040129,-9.896698,0.000000,0.002824,0.000000,-17.413795,-19.373150,13.256659,4636846150521978900.000000,0.015079,0.268034,-0.963267,0.006865
1588061884426100,6.068970,-2.478786,2.724935,0.494937,-0.149762,-0.986801,-31.405932,23.317857,7.375273,4636846794767073300.000000,-0.288690,0.401693,0.820459,0.286615,10.133420,2.998405,0.270021,0.673401,-0.964830,-0.113133,-22.573615,19.900375,-30.660989,4636846150521978900.000000,-0.671024,0.114392,0.671754,0.292213,0.317392,-0.040974,-9.887997,0.000000,0.003204,0.002062,-17.336207,-19.318157,13.572209,4636846150521978900.000000,0.015076,0.268029,-0.963268,0.006868
1588061884433912,5.255850,-2.812475,3.247366,0.683408,0.193798,-0.974426,-31.791134,23.232690,7.015628,4636846794767073300.000000,-0.289344,0.397542,0.822521,0.285833,10.260957,3.131411,0.131124,0.536736,-0.932914,-0.130941,-22.795650,19.792822,-30.551126,4636846150521978900.000000,-0.668682,0.113716,0.674847,0.290714,0.317392,-0.028767,-9.895852,-0.000687,0.002517,0.001142,-17.310099,-19.287697,13.546605,4636846150521978900.000000,0.015072,0.268027,-0.963269,0.006867
1588061884441724,4.879378,-2.641111,3.235537,0.880841,0.555454,-0.998140,-32.193642,23.147249,6.732892,4636846794767073300.000000,-0.291432,0.392676,0.824408,0.284997,10.312099,3.105318,0.191518,0.389603,-0.884705,-0.138583,-22.976427,19.599839,-30.441270,4636846150521978900.000000,-0.666382,0.113348,0.677641,0.289639,0.333101,-0.032269,-9.892350,-0.001755,0.002824,0.000000,-17.357225,-19.342679,13.421992,4636846150521978900.000000,0.015069,0.268030,-0.963268,0.006863
1588061884449536,4.906514,-2.660639,3.270721,0.990836,0.945716,-1.039395,-32.429607,23.145237,6.368683,4636846794767073300.000000,-0.294889,0.387103,0.826005,0.284443,10.284111,2.959670,0.387481,0.275128,-0.823547,-0.140277,-23.220567,19.362429,-30.331406,4636846150521978900.000000,-0.664183,0.113202,0.680137,0.288894,0.318246,-0.028768,-9.911558,-0.001449,0.003204,0.000687,-17.438319,-19.373150,13.454352,4636846150521978900.000000,0.015068,0.268030,-0.963268,0.006860
1588061884457348,5.121907,-2.792316,2.735258,1.079935,1.350166,-1.054976,-32.518500,22.990298,5.823731,4636846794767073300.000000,-0.299752,0.380907,0.827213,0.284215,10.220339,2.851727,0.337415,0.208973,-0.766569,-0.150717,-23.442607,19.273985,-30.224705,4636846150521978900.000000,-0.662087,0.113135,0.682409,0.288373,0.313037,-0.024415,-9.901063,-0.001068,0.003204,0.002442,-17.570869,-19.428112,13.363551,4636846150521978900.000000,0.015066,0.268023,-0.963270,0.006859
1588061884465160,5.436986,-3.010025,2.007152,1.192576,1.733093,-1.041773,-32.830397,23.058049,5.000278,4636846794767073300.000000,-0.306013,0.374168,0.828015,0.284157,10.199491,2.628435,0.232352,0.202264,-0.725225,-0.160222,-23.604452,19.409771,-30.098658,4636846095027681300.000000,-0.660082,0.113014,0.684563,0.287911,0.317392,-0.047967,-9.895847,-0.000381,0.003204,0.003204,-17.729550,-19.411497,13.231056,4636846150521978900.000000,0.015064,0.268014,-0.963273,0.006860
1588061884472972,5.706671,-2.872227,0.869629,1.301615,2.075819,-1.008077,-33.314585,23.226619,4.253697,4636846794767073300.000000,-0.313549,0.366991,0.828399,0.284181,10.227055,2.372526,0.237037,0.223044,-0.690604,-0.161050,-23.772176,19.365634,-29.944759,4636845935773614100.000000,-0.658171,0.112796,0.686647,0.287409,0.340945,-0.029634,-9.908055,0.000000,0.003204,0.001144,-17.739082,-19.377506,13.321815,4636846150521978900.000000,0.015061,0.268012,-0.963273,0.006863
1588061884480784,5.820315,-2.403987,-0.301697,1.423078,2.317525,-1.019776,-33.719462,23.230688,3.425630,4636846794767073300.000000,-0.321991,0.359316,0.828540,0.284140,10.232170,2.184341,0.029943,0.270515,-0.665836,-0.163702,-23.930837,19.216818,-29.916411,4636845935773614100.000000,-0.656340,0.112420,0.688716,0.286793,0.346164,-0.004357,-9.904561,-0.001374,0.002518,0.000000,-17.657987,-19.428105,13.454327,4636846012414479400.000000,0.015057,0.268015,-0.963273,0.006859
1588061884488596,6.120812,-2.166262,-1.199411,1.497916,2.502546,-1.064912,-33.883954,23.063874,2.142852,4636846794767073300.000000,-0.331042,0.351146,0.828477,0.284134,10.108941,2.155963,-0.342970,0.332842,-0.646060,-0.163117,-24.070625,19.175457,-29.834894,4636845935773614100.000000,-0.654584,0.111864,0.690798,0.286015,0.341807,-0.015699,-9.908054,-0.000763,0.002823,0.000000,-17.627491,-19.458601,13.426383,4636845935773614100.000000,0.015053,0.268018,-0.963272,0.006859
1588061884496408,6.414081,-2.184541,-1.935652,1.525744,2.656032,-1.097289,-34.197545,23.059784,1.122920,4636846794767073300.000000,-0.340541,0.342611,0.828162,0.284248,9.883298,2.339462,-0.445376,0.371542,-0.626901,-0.158052,-24.152929,19.194785,-29.806555,4636845935773614100.000000,-0.652898,0.111199,0.692866,0.285124,0.333959,-0.040111,-9.912412,0.000000,0.003891,0.000000,-17.627491,-19.403664,13.265951,4636845935773614100.000000,0.015053,0.268020,-0.963271,0.006862
1588061884504220,6.659367,-2.411485,-2.119976,1.524298,2.783739,-1.102226,-34.681690,23.059784,-0.056959,4636846794767073300.000000,-0.350388,0.333862,0.827542,0.284498,9.710408,2.549749,-0.411515,0.380536,-0.615736,-0.155708,-24.248214,18.976651,-29.747068,4636845991165057000.000000,-0.651243,0.110503,0.694910,0.284204,0.345291,-0.025293,-9.912412,0.000000,0.003586,0.000686,-17.627491,-19.373150,13.196203,4636845935773614100.000000,0.015052,0.268021,-0.963271,0.006865
1588061884512032,7.034564,-2.810215,-1.742852,1.503398,2.949419,-1.101286,-35.003195,22.892995,-1.348296,4636847109137567700.000000,-0.360681,0.324901,0.826520,0.284980,9.662352,2.735996,-0.347335,0.379401,-0.608777,-0.158086,-24.428935,18.647843,-29.810478,4636846150521978900.000000,-0.649599,0.109794,0.696930,0.283293,0.330481,-0.012207,-9.920256,-0.001373,0.003204,0.002441,-17.729469,-19.326082,13.133447,4636845935773614100.000000,0.015050,0.268014,-0.963273,0.006862
1588061884519844,7.412947,-3.379779,-1.507121,1.496630,3.143129,-1.092922,-35.082304,22.650639,-2.630207,4636847116889620500.000000,-0.371530,0.315698,0.825044,0.285664,9.680470,2.890385,-0.337022,0.368071,-0.601059,-0.156985,-24.673045,18.457594,-29.782164,4636846150521978900.000000,-0.647968,0.109107,0.698912,0.282410,0.309548,-0.043585,-9.908930,-0.002136,0.003891,0.003204,-17.739119,-19.346972,13.161300,4636845935773614100.000000,0.015052,0.268004,-0.963276,0.006858
1588061884527656,7.672255,-3.858229,-1.465774,1.557971,3.350039,-1.074996,-35.012606,22.561348,-4.197870,4636847116889620500.000000,-0.383060,0.306164,0.823134,0.286318,9.664737,2.917569,-0.501643,0.342610,-0.597921,-0.151611,-24.854273,18.501649,-29.675439,4636846150521978900.000000,-0.646335,0.108496,0.700850,0.281583,0.320872,-0.061037,-9.884517,-0.000764,0.002214,0.001832,-17.603133,-19.428054,13.204046,4636845935773614100.000000,0.015047,0.268000,-0.963277,0.006857
1588061884535468,7.988131,-4.096047,-1.619725,1.669966,3.574951,-1.047460,-34.939369,22.475907,-5.498486,4636847116889620500.000000,-0.395386,0.296227,0.820780,0.286773,9.616288,2.904987,-0.660700,0.309258,-0.601675,-0.144167,-24.876292,18.628498,-29.552623,4636846150521978900.000000,-0.644681,0.107993,0.702753,0.280825,0.321758,-0.037511,-9.899315,-0.000686,0.002440,0.001068,-17.494987,-19.458601,13.263304,4636845935773614100.000000,0.015042,0.267999,-0.963277,0.006856
1588061884543280,8.507935,-3.970689,-1.790310,1.774839,3.786754,-1.022818,-34.949496,22.473829,-7.256755,4636847116889620500.000000,-0.408433,0.285890,0.817965,0.287023,9.610371,2.840437,-0.811978,0.287639,-0.605915,-0.137693,-25.021489,18.562457,-29.376187,4636846205844279300.000000,-0.643009,0.107566,0.704635,0.280105,0.317392,-0.047942,-9.912412,-0.001068,0.003891,0.000382,-17.515848,-19.403705,13.293862,4636845935773614100.000000,0.015042,0.268000,-0.963277,0.006855
1588061884551092,9.104230,-3.574462,-1.949285,1.829493,3.982592,-0.999296,-34.866445,22.402385,-9.098046,4636847535831713800.000000,-0.422071,0.275237,0.814628,0.287196,9.628862,2.752587,-0.820675,0.294629,-0.606708,-0.127078,-25.297975,18.328142,-29.257275,4636846365270343700.000000,-0.641345,0.107151,0.706517,0.279337,0.317392,-0.029673,-9.896730,-0.000382,0.002900,0.000000,-17.494993,-19.428036,13.356590,4636845935773614100.000000,0.015039,0.268003,-0.963276,0.006856
