Format=7,5610,,,Right Foot,,,,,,,,,,,5611,,,Left Foot,,,,,,,,,,,5617,,,Lumbar,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1588062576603606,10.927151,-0.397350,0.496384,0.591887,-1.465579,0.119860,-23.441115,25.122530,-25.751671,4636847806767368200.000000,-0.689843,0.190527,0.661037,0.225492,6.260078,4.992898,-9.895774,1.639801,-1.158698,-0.173061,-33.314917,19.044041,-2.990251,4636847975883079700.000000,-0.399349,0.201121,0.888959,0.099104,0.310014,-0.044000,-9.897924,-0.001268,0.004496,0.000000,-27.246923,-7.465295,14.004710,4636846794767073300.000000,0.016839,0.114600,-0.993266,0.002613
1588062576611418,10.958884,-0.173979,0.101983,0.483988,-1.452748,0.099447,-23.657468,25.086214,-25.769829,4636847761134714900.000000,-0.686569,0.190811,0.665192,0.223009,5.854466,5.004829,-9.104873,1.489961,-0.930857,-0.362303,-33.474555,19.129483,-2.892605,4636847975883079700.000000,-0.397172,0.197923,0.891236,0.093700,0.322221,-0.036622,-9.880618,-0.002359,0.002782,0.000423,-27.246923,-7.568590,13.914431,4636846794767073300.000000,0.016836,0.114600,-0.993266,0.002608
1588062576619230,10.955232,0.127834,-0.387069,0.372063,-1.494506,0.063720,-23.899015,25.086214,-25.625651,4636847761134714900.000000,-0.683049,0.191333,0.669365,0.220874,4.954693,4.954251,-4.445086,1.661833,-0.640682,-0.587033,-33.803193,19.214453,-2.797214,4636847975883079700.000000,-0.396036,0.193558,0.893252,0.088266,0.334428,-0.026967,-9.887997,-0.000646,0.002981,0.000646,-27.309683,-7.501003,13.889197,4636846794767073300.000000,0.016833,0.114598,-0.993266,0.002609
1588062576627042,10.950041,0.291412,-0.536343,0.292722,-1.564105,0.012662,-24.133503,24.961291,-25.432968,4636847676612242400.000000,-0.679221,0.191986,0.673670,0.219020,4.691137,2.443004,-0.402016,2.002583,-0.413728,-0.696438,-33.961398,19.213445,-3.102898,4636847975883079700.000000,-0.395888,0.188194,0.895062,0.081978,0.341807,-0.017035,-9.887997,0.000000,0.004273,0.000422,-27.376657,-7.330104,14.013265,4636846794767073300.000000,0.016834,0.114598,-0.993266,0.002614
1588062576634854,10.892381,0.115584,-0.472454,0.223903,-1.610903,-0.035089,-24.432724,24.860248,-25.170370,4636847484705648600.000000,-0.675151,0.192729,0.678050,0.217428,5.319740,0.518354,1.963195,1.966623,-0.090344,-0.697083,-34.034711,19.030401,-3.505809,4636847975883079700.000000,-0.396817,0.182766,0.896298,0.076048,0.336982,-0.024415,-9.897648,0.000000,0.004273,0.000646,-27.235867,-7.255736,14.167395,4636846794767073300.000000,0.016836,0.114596,-0.993266,0.002618
1588062576642666,10.857578,-0.198407,-0.297929,0.157228,-1.585680,-0.054952,-24.807748,24.842066,-25.033757,4636847439012167700.000000,-0.671065,0.193537,0.682305,0.216045,4.833147,1.539117,3.773597,1.802609,0.184876,-0.621846,-34.121860,18.859912,-3.920217,4636847975883079700.000000,-0.398592,0.177762,0.896949,0.070769,0.334425,-0.029240,-9.912412,0.000000,0.004273,0.000000,-27.088228,-7.300027,14.195234,4636846794767073300.000000,0.016838,0.114598,-0.993266,0.002623
1588062576650478,10.977295,-0.297389,-0.265964,0.096049,-1.499236,-0.066928,-25.207983,24.966978,-24.791969,4636847439012167700.000000,-0.667130,0.194394,0.686266,0.214914,4.652530,1.716060,4.051939,1.723790,0.399786,-0.656675,-34.524703,18.762779,-4.225468,4636847975305873400.000000,-0.401033,0.172691,0.897217,0.065965,0.341807,-0.036622,-9.912412,-0.001266,0.003428,0.000000,-27.150938,-7.304851,14.097582,4636846794767073300.000000,0.016836,0.114599,-0.993266,0.002622
1588062576658290,11.068723,-0.266755,-0.537573,0.048849,-1.397614,-0.061864,-25.601179,24.933509,-24.434367,4636847439012167700.000000,-0.663415,0.195297,0.689898,0.213965,4.932239,0.755385,3.882659,1.686639,0.654124,-0.811582,-34.926214,18.761818,-4.543845,4636847867381825500.000000,-0.404279,0.167059,0.897130,0.061702,0.346631,-0.026974,-9.917235,-0.001938,0.003403,0.000000,-27.280691,-7.312234,14.038514,4636846794767073300.000000,0.016836,0.114600,-0.993266,0.002619
1588062576666102,10.930608,-0.102641,-0.735263,0.008418,-1.304321,-0.050569,-25.751627,24.857667,-24.132805,4636847439012167700.000000,-0.659912,0.196252,0.693227,0.213160,5.017819,0.473718,4.017133,1.693037,0.937329,-0.974577,-35.084909,18.577810,-5.058093,4636847653760532500.000000,-0.408456,0.160767,0.896644,0.057855,0.344367,-0.012207,-9.910147,0.000000,0.004497,0.000000,-27.298609,-7.374945,14.115696,4636846794767073300.000000,0.016838,0.114601,-0.993265,0.002623
1588062576673914,10.725724,0.073429,-0.961160,-0.035297,-1.222791,-0.044705,-25.827457,24.774833,-23.852091,4636847439012167700.000000,-0.656587,0.197263,0.696289,0.212514,5.127860,0.021540,4.185327,1.697511,1.248158,-1.055428,-35.244838,18.224715,-5.862179,4636847653760532500.000000,-0.413675,0.154102,0.895643,0.054313,0.329600,-0.012207,-9.892820,-0.001266,0.003626,0.000000,-27.213161,-7.504694,14.200069,4636846794767073300.000000,0.016838,0.114602,-0.993265,0.002623
1588062576681726,10.470189,0.186699,-1.138067,-0.070073,-1.152997,-0.029508,-26.035154,24.823842,-23.648168,4636847439012167700.000000,-0.653424,0.198343,0.699118,0.211971,5.275098,-0.540001,3.829000,1.741508,1.566253,-1.074710,-35.647243,18.041167,-6.376452,4636847653760532500.000000,-0.419991,0.147218,0.894064,0.050834,0.329600,-0.012207,-9.900204,-0.002783,0.005116,0.000000,-27.161472,-7.556383,14.109807,4636846794767073300.000000,0.016844,0.114603,-0.993265,0.002617
1588062576689538,10.240065,0.169115,-1.277542,-0.092871,-1.079828,-0.007150,-26.269675,24.966901,-23.397856,4636847439012167700.000000,-0.650449,0.199478,0.701711,0.211487,5.568465,-1.099154,3.022500,1.824599,1.842772,-1.104758,-35.963740,17.771724,-7.195768,4636847652688440300.000000,-0.428454,0.114248,0.895631,0.034932,0.329600,-0.012207,-9.905024,-0.002136,0.005144,0.000000,-27.195213,-7.561203,14.012160,4636846794767073300.000000,0.016850,0.114604,-0.993265,0.002613
1588062576697350,10.010735,0.283528,-1.373409,-0.120728,-1.013462,0.005426,-26.386379,25.067979,-23.119698,4636847439012167700.000000,-0.647635,0.200661,0.704091,0.211094,5.946041,-1.196569,2.032787,1.864991,2.099971,-1.163634,-36.110289,17.320965,-8.318360,4636847437940350000.000000,-0.436478,0.106854,0.892800,0.031256,0.334419,-0.026665,-9.907592,-0.001715,0.003626,0.000422,-27.275839,-7.534856,13.986797,4636846794767073300.000000,0.016850,0.114604,-0.993265,0.002611
1588062576705162,10.076456,0.499816,-1.314834,-0.180877,-0.966182,0.009157,-26.587038,25.086214,-22.915767,4636847439012167700.000000,-0.644897,0.201965,0.706289,0.210889,6.152936,-1.244982,0.863545,1.865963,2.312307,-1.247956,-36.269353,17.052469,-9.342537,4636847224263802900.000000,-0.445168,0.099123,0.889509,0.027807,0.336989,-0.034374,-9.890567,-0.000647,0.004694,0.000647,-27.353899,-7.483138,14.077063,4636846794767073300.000000,0.016853,0.114602,-0.993265,0.002613
1588062576712974,10.434161,0.434122,-1.063563,-0.281999,-0.931858,0.011293,-26.828573,25.086214,-22.723059,4636847439012167700.000000,-0.642167,0.203498,0.708306,0.210981,6.238518,-1.209127,0.192231,1.846687,2.488449,-1.323752,-36.511869,16.782567,-10.160953,4636847224263802900.000000,-0.454382,0.091130,0.885791,0.024624,0.319963,-0.017026,-9.890244,-0.000422,0.005341,0.000000,-27.342983,-7.516866,14.063899,4636846794767073300.000000,0.016859,0.114603,-0.993265,0.002616
1588062576720786,10.628378,0.134053,-0.751415,-0.345809,-0.913256,0.016789,-26.938301,25.019015,-22.614157,4636847607886346200.000000,-0.639434,0.205187,0.710210,0.211245,6.349763,-1.331395,-0.440423,1.817658,2.639073,-1.388819,-36.413559,16.244848,-11.065983,4636847224263802900.000000,-0.464020,0.082934,0.881667,0.021708,0.314822,-0.014778,-9.907593,-0.001068,0.005341,0.000000,-27.184282,-7.597502,13.914513,4636846794767073300.000000,0.016865,0.114604,-0.993265,0.002617
1588062576728598,10.599467,-0.188546,-0.798807,-0.351722,-0.914262,0.018998,-26.953947,25.067957,-22.375119,4636847653760532500.000000,-0.636686,0.206895,0.712100,0.211515,6.764757,-1.501736,-0.648286,1.745984,2.801437,-1.437978,-36.171211,15.550938,-12.385395,4636847224263802900.000000,-0.474102,0.074667,0.877089,0.019178,0.329600,0.000000,-9.909838,-0.000647,0.005341,0.000000,-27.150849,-7.641834,13.932475,4636846794767073300.000000,0.016871,0.114605,-0.993264,0.002620
1588062576736410,10.478239,-0.390729,-0.782113,-0.299962,-0.928000,0.004949,-27.078722,25.210989,-21.806433,4636847653760532500.000000,-0.633921,0.208446,0.714068,0.211662,7.168043,-1.548918,-0.926833,1.651036,2.964794,-1.492451,-36.317735,15.269438,-13.922839,4636847226188070900.000000,-0.484616,0.066366,0.872038,0.017122,0.319969,-0.004815,-9.919803,0.000000,0.004498,0.000000,-27.246923,-7.608126,14.050721,4636846794767073300.000000,0.016874,0.114607,-0.993264,0.002624
1588062576744222,10.276777,-0.590421,-0.692284,-0.207322,-0.947381,-0.015728,-27.362185,25.312095,-21.600956,4636847653760532500.000000,-0.631152,0.209723,0.716169,0.211581,7.680425,-1.231143,-0.718924,1.579393,3.117496,-1.548000,-36.475665,14.816617,-15.349189,4636847653760532500.000000,-0.495523,0.057987,0.866519,0.015454,0.319627,-0.017021,-9.907598,0.000000,0.004047,0.000000,-27.213226,-7.522685,14.012210,4636846794767073300.000000,0.016874,0.114608,-0.993264,0.002629
1588062576752034,10.114645,-0.769137,-0.661811,-0.086773,-0.951720,-0.030371,-27.679545,25.330362,-21.573093,4636847738170135600.000000,-0.628448,0.210662,0.718382,0.211192,8.119986,-0.828298,-0.425712,1.490566,3.260700,-1.604593,-36.462429,14.109180,-16.350406,4636847653760532500.000000,-0.506779,0.049567,0.860532,0.014228,0.332183,-0.019602,-9.905016,-0.000842,0.004920,0.000000,-27.161472,-7.437244,13.948250,4636846794767073300.000000,0.016879,0.114609,-0.993264,0.002630
1588062576759846,10.169681,-0.805689,-1.023856,0.002319,-0.950880,-0.052425,-27.805006,25.196015,-21.349768,4636847761134714900.000000,-0.625794,0.211316,0.720676,0.210603,8.608504,-0.400560,-0.059071,1.355902,3.429498,-1.660139,-36.206095,13.499422,-17.462802,4636847653760532500.000000,-0.518451,0.041207,0.854006,0.013597,0.322205,-0.007395,-9.912412,-0.001715,0.003852,0.000000,-27.228841,-7.390291,13.979351,4636846794767073300.000000,0.016880,0.114610,-0.993264,0.002628
1588062576767658,10.279537,-0.632979,-1.209436,0.030141,-0.955689,-0.074471,-27.887837,25.101888,-21.069027,4636847761134714900.000000,-0.623124,0.211841,0.723013,0.209982,9.133922,0.123312,0.392906,1.207308,3.600479,-1.714621,-35.961256,13.047445,-18.891763,4636847653760532500.000000,-0.530534,0.032949,0.846914,0.013599,0.324788,-0.014435,-9.897977,-0.001068,0.004468,0.000000,-27.327565,-7.460239,14.115502,4636846794767073300.000000,0.016883,0.114611,-0.993263,0.002628
1588062576775470,10.197507,-0.509198,-1.511193,0.034792,-0.957060,-0.080722,-28.030854,25.086214,-21.008942,4636847761134714900.000000,-0.620440,0.212335,0.725353,0.209357,9.793122,0.414742,0.927866,1.025534,3.794783,-1.772202,-35.545483,12.509237,-20.527451,4636847653760532500.000000,-0.543087,0.024859,0.839186,0.014348,0.317392,-0.031812,-9.885409,-0.001489,0.004725,0.000000,-27.291310,-7.556383,14.272311,4636846794767073300.000000,0.016887,0.114612,-0.993263,0.002627
1588062576783282,10.044052,-0.440329,-1.855578,0.003351,-0.959579,-0.097968,-28.314250,25.143774,-20.788292,4636847761134714900.000000,-0.617701,0.212857,0.727679,0.208857,10.452438,0.340257,0.951777,0.799137,3.965560,-1.806312,-34.959352,11.716957,-22.137423,4636847653760532500.000000,-0.556019,0.017120,0.830841,0.015925,0.322202,-0.024415,-9.905014,-0.002557,0.002557,0.000000,-27.275783,-7.522714,14.331491,4636846794767073300.000000,0.016883,0.114613,-0.993263,0.002621
1588062576791094,9.990884,-0.350514,-1.832839,-0.038917,-0.961104,-0.104221,-28.631634,25.226609,-20.440377,4636847929893062700.000000,-0.614908,0.213461,0.729969,0.208489,11.160417,-0.039022,0.851568,0.578179,4.110828,-1.824335,-34.311310,11.192689,-23.455872,4636847653760532500.000000,-0.569235,0.009789,0.821914,0.018268,0.329600,-0.014795,-9.907602,-0.002784,0.004046,0.000000,-27.324979,-7.408403,14.216056,4636846794767073300.000000,0.016885,0.114614,-0.993263,0.002614
1588062576798906,9.889737,-0.329600,-1.797104,-0.048067,-0.956297,-0.104678,-28.699606,25.244909,-20.361948,4636847975883079700.000000,-0.612113,0.214080,0.732231,0.208148,11.855762,-0.625048,0.130939,0.393642,4.256107,-1.809260,-33.408417,10.826223,-24.786648,4636847653760532500.000000,-0.582728,0.002906,0.812386,0.021174,0.324791,-0.019237,-9.895395,-0.001295,0.004499,0.000000,-27.265047,-7.345899,13.961566,4636846794767073300.000000,0.016888,0.114615,-0.993263,0.002614
1588062576806718,9.796449,-0.444684,-1.852030,-0.004431,-0.956602,-0.117266,-28.632473,25.177778,-20.361948,4636847975883079700.000000,-0.609336,0.214554,0.734530,0.207707,12.453295,-1.248110,-0.709386,0.267232,4.408738,-1.763321,-32.589890,10.387435,-26.202804,4636847654612599800.000000,-0.596511,-0.003556,0.802227,0.024375,0.312584,-0.034405,-9.892805,-0.000421,0.003204,-0.000421,-27.132623,-7.460194,13.886470,4636846794767073300.000000,0.016885,0.114618,-0.993263,0.002616
1588062576814530,9.749360,-0.514449,-1.791013,0.082998,-0.956221,-0.131609,-28.681284,25.101919,-20.141379,4636847975883079700.000000,-0.606613,0.214776,0.736902,0.207045,12.892752,-1.994635,-1.050071,0.317283,4.532586,-1.715232,-31.613096,10.119187,-27.643469,4636847868921240600.000000,-0.610475,-0.009991,0.791502,0.027302,0.309993,-0.021823,-9.905012,-0.000647,0.003204,-0.000647,-27.150727,-7.493883,13.986716,4636846794767073300.000000,0.016883,0.114622,-0.993262,0.002618
1588062576822342,9.731918,-0.553688,-1.818023,0.200109,-0.945923,-0.144656,-28.948945,25.143754,-19.860609,4636847975883079700.000000,-0.603999,0.214673,0.739345,0.206083,13.345082,-3.250779,-1.110686,0.607252,4.645715,-1.659541,-30.550115,9.922603,-29.180709,4636847975883079700.000000,-0.624558,-0.016952,0.780248,0.029192,0.312586,-0.031816,-9.907605,0.000000,0.003625,0.000000,-27.376688,-7.094903,13.913556,4636846794767073300.000000,0.016882,0.114623,-0.993262,0.002622
1588062576830154,9.604647,-0.734138,-1.946175,0.331324,-0.938140,-0.160829,-29.266305,25.159458,-19.579867,4636848144564855800.000000,-0.601496,0.214204,0.741878,0.204784,13.968894,-4.187094,-1.063177,1.027055,4.734281,-1.565516,-29.243500,9.397435,-30.487550,4636847975883079700.000000,-0.638652,-0.024652,0.768532,0.029560,0.319599,-0.019610,-9.909813,0.000000,0.004273,0.000000,-27.835969,-6.398003,13.716316,4636846794767073300.000000,0.016884,0.114624,-0.993262,0.002626
1588062576837966,9.541839,-1.011396,-2.102249,0.439669,-0.926698,-0.166173,-29.267271,25.034808,-19.442930,4636848190631444500.000000,-0.599104,0.213453,0.744464,0.203190,14.945011,-4.172526,-1.370685,1.466888,4.801500,-1.460912,-27.779063,8.787756,-32.012537,4636847975883079700.000000,-0.652659,-0.033133,0.756397,0.028333,0.341807,-0.012207,-9.915010,0.000000,0.002591,0.000000,-28.490346,-5.946581,13.891473,4636846794767073300.000000,0.016879,0.114625,-0.993262,0.002630
1588062576845778,9.380606,-1.141353,-2.174639,0.506733,-0.909689,-0.156566,-29.306455,24.866559,-19.278189,4636848190631444500.000000,-0.596815,0.212556,0.747044,0.201388,15.822441,-3.500149,-2.337648,1.853894,4.850577,-1.373339,-26.387047,8.348007,-33.330725,4636847976254235600.000000,-0.666490,-0.042330,0.743867,0.025728,0.327396,-0.002600,-9.905008,0.000000,0.001261,0.000000,-29.007619,-5.798517,14.172795,4636846794767073300.000000,0.016869,0.114627,-0.993262,0.002633
1588062576853590,9.156543,-0.958412,-2.328904,0.509894,-0.886499,-0.154652,-29.571401,24.705249,-19.162185,4636848190631444500.000000,-0.594590,0.211635,0.749559,0.199587,16.298283,-2.523126,-4.082829,2.043493,4.884816,-1.287087,-24.836816,7.810244,-34.636692,4636848084026870800.000000,-0.680101,-0.051754,0.730948,0.022336,0.324393,-0.007001,-9.902808,-0.000420,0.004465,0.000000,-29.262535,-5.803319,14.023933,4636846794767073300.000000,0.016873,0.113904,-0.993345,0.002624
1588062576861402,9.087555,-0.615826,-2.550333,0.447829,-0.875352,-0.163267,-29.821672,24.604074,-18.987864,4636848190631444500.000000,-0.592330,0.210821,0.751996,0.197994,16.688407,-1.462568,-5.630060,2.078409,4.933937,-1.278746,-23.371271,7.114849,-35.832187,4636848298005626900.000000,-0.693535,-0.061226,0.717570,0.018808,0.349213,-0.027019,-9.897600,-0.001908,0.005149,0.000000,-29.454833,-5.810724,13.832777,4636846794767073300.000000,0.016879,0.113703,-0.993368,0.002618
1588062576869214,9.264399,-0.383786,-2.696014,0.312454,-0.875422,-0.172272,-30.063190,24.518624,-18.802135,4636848190631444500.000000,-0.589944,0.210291,0.754326,0.196815,16.943201,-0.793987,-6.335010,2.018471,4.980844,-1.328887,-21.661981,6.517235,-36.833236,4636848298005626900.000000,-0.706790,-0.070651,0.703714,0.015569,0.337007,-0.007407,-9.912412,-0.002364,0.003624,0.000000,-29.473341,-5.973939,14.012036,4636846794767073300.000000,0.016880,0.113542,-0.993386,0.002610
1588062576877026,9.601723,-0.293895,-2.578514,0.155761,-0.875881,-0.180816,-30.173158,24.442763,-18.829856,4636848190631444500.000000,-0.587415,0.210094,0.756534,0.196114,16.747055,-0.941433,-6.150906,1.923443,5.000976,-1.360714,-19.880416,6.077581,-37.844899,4636848298005626900.000000,-0.719795,-0.079868,0.689460,0.012674,0.334400,-0.004800,-9.907612,-0.000648,0.004693,0.000000,-28.702173,-6.518566,14.130012,4636846794767073300.000000,0.016884,0.113543,-0.993386,0.002612
1588062576884838,9.881696,-0.309517,-2.337915,0.060563,-0.885942,-0.191876,-30.313476,24.359939,-18.771574,4636848190631444500.000000,-0.584762,0.210087,0.758693,0.195708,16.296314,-1.380778,-5.663178,1.836022,4.973026,-1.328591,-18.244662,5.564584,-38.430491,4636848297290532900.000000,-0.732422,-0.088713,0.674973,0.009934,0.332210,-0.007409,-9.890606,-0.000420,0.004921,0.000000,-27.470353,-7.133590,13.954323,4636846794767073300.000000,0.016888,0.113544,-0.993386,0.002615
1588062576892650,10.061379,-0.432364,-2.119909,0.058884,-0.901274,-0.201948,-30.472156,24.274496,-18.606858,4636848190631444500.000000,-0.582048,0.210062,0.760885,0.195313,16.126027,-1.781296,-5.347218,1.798769,4.891600,-1.273175,-16.620577,4.966398,-38.907667,4636848083669605400.000000,-0.744523,-0.097264,0.660435,0.007162,0.317392,-0.004798,-9.880588,-0.000648,0.003853,0.000420,-27.020699,-7.356689,13.881582,4636846794767073300.000000,0.016888,0.113544,-0.993386,0.002617
1588062576900462,10.191329,-0.473462,-2.113581,0.135115,-0.915619,-0.220782,-30.688332,24.198626,-18.270463,4636848359169876000.000000,-0.579332,0.209817,0.763174,0.194720,16.137812,-1.523629,-5.447080,1.800631,4.756837,-1.258413,-15.082069,4.441526,-39.603065,4636848190631444500.000000,-0.755956,-0.105736,0.646011,0.004396,0.317392,-0.012207,-9.897591,0.000000,0.004464,0.000648,-27.228635,-7.278653,13.979234,4636846794767073300.000000,0.016890,0.113542,-0.993386,0.002622
1588062576908274,10.284652,-0.341978,-2.219882,0.223613,-0.935371,-0.240467,-30.987305,24.115810,-18.035762,4636848405379809300.000000,-0.576607,0.209326,0.765581,0.193888,16.039032,-0.927128,-6.119806,1.730833,4.576153,-1.293634,-13.446259,3.928880,-40.188584,4636848190631444500.000000,-0.766657,-0.114046,0.631844,0.001989,0.322192,-0.012207,-9.912412,-0.001260,0.005149,0.000000,-27.269979,-7.221983,14.072112,4636846794767073300.000000,0.016896,0.113543,-0.993386,0.002622
1588062576916086,10.312628,-0.075288,-2.380269,0.270967,-0.957572,-0.263045,-31.122688,24.097414,-18.070345,4636848405379809300.000000,-0.573829,0.208673,0.768081,0.192943,15.635146,-0.757584,-7.170685,1.559755,4.344115,-1.322371,-11.751470,3.416487,-40.676880,4636848189435801600.000000,-0.776576,-0.121870,0.618124,0.000198,0.339207,-0.012207,-9.907608,-0.001944,0.004045,0.001681,-27.202501,-7.248200,14.167198,4636846794767073300.000000,0.016897,0.113538,-0.993387,0.002618
1588062576923898,10.286522,0.275127,-2.417066,0.253645,-0.992571,-0.286542,-31.198553,24.030370,-18.014750,4636848405379809300.000000,-0.570905,0.208011,0.770654,0.192071,14.950438,-0.954365,-8.501341,1.341747,4.044892,-1.323278,-10.604471,2.989545,-41.164765,4636847867739190300.000000,-0.785623,-0.128996,0.605108,-0.000916,0.329997,-0.017011,-9.909811,-0.000841,0.004920,0.002591,-27.342995,-7.304831,14.195404,4636846794767073300.000000,0.016902,0.113529,-0.993387,0.002620
1588062576931710,10.374396,0.363591,-2.215965,0.192277,-1.029344,-0.301659,-31.338821,23.944928,-17.773459,4636848405379809300.000000,-0.567800,0.207465,0.773262,0.191383,13.934993,-1.565303,-9.893508,1.086483,3.695329,-1.279331,-9.554285,2.635312,-41.554263,4636847653760532500.000000,-0.793754,-0.135200,0.593021,-0.001380,0.302584,-0.034021,-9.910210,-0.002136,0.003852,0.000000,-27.491072,-7.312234,14.097750,4636846794767073300.000000,0.016903,0.113530,-0.993387,0.002616
1588062576939522,10.544346,0.136400,-2.055375,0.153014,-1.064822,-0.310287,-31.689032,23.869055,-17.559728,4636848405379809300.000000,-0.564539,0.207003,0.775913,0.190799,12.299942,-2.338197,-11.432712,0.838020,3.267976,-1.192744,-8.407407,2.220325,-41.626841,4636847653760532500.000000,-0.800848,-0.140407,0.582174,-0.001309,0.326995,-0.044028,-9.892798,-0.001716,0.003625,0.000000,-27.395044,-7.278625,14.000103,4636846794767073300.000000,0.016903,0.113531,-0.993387,0.002613
1588062576947334,10.756185,0.006213,-2.036005,0.173149,-1.110126,-0.324468,-32.024843,23.786235,-17.373985,4636848405379809300.000000,-0.561136,0.206482,0.778676,0.190145,10.761909,-4.317313,-13.413938,0.695689,2.779139,-1.078930,-7.358533,1.793602,-41.506185,4636847653760532500.000000,-0.806773,-0.144891,0.572821,-0.001000,0.341807,-0.036622,-9.900204,-0.001068,0.003852,0.000000,-27.184510,-7.226783,13.902446,4636846794767073300.000000,0.016903,0.113532,-0.993387,0.002614
1588062576955146,10.956746,0.179286,-2.019487,0.225757,-1.159025,-0.351379,-32.150711,23.633769,-17.181318,4636848405379809300.000000,-0.557596,0.205796,0.781590,0.189344,9.309536,-6.653441,-16.364745,0.789759,2.107631,-0.798802,-6.627279,1.537523,-41.799124,4636847652331075600.000000,-0.811048,-0.149030,0.565676,-0.001402,0.332205,-0.041424,-9.900204,-0.001488,0.004045,0.000420,-27.088228,-7.289201,13.920018,4636846794767073300.000000,0.016904,0.113532,-0.993387,0.002612
1588062576962958,11.056316,0.433002,-2.081242,0.276734,-1.221563,-0.381287,-32.223955,23.596910,-16.928559,4636848405379809300.000000,-0.553870,0.204950,0.784685,0.188398,7.896403,-6.759956,-18.404295,0.909225,1.197395,-0.426609,-6.224679,1.353600,-42.090719,4636847223549165600.000000,-0.813189,-0.152722,0.561598,-0.002714,0.317392,-0.039229,-9.890603,-0.001716,0.004921,0.000648,-27.088228,-7.419082,14.153725,4636846794767073300.000000,0.016909,0.113530,-0.993387,0.002610
1588062576970770,10.957252,0.670162,-2.013526,0.325021,-1.301175,-0.419564,-32.488621,23.596910,-16.650478,4636848405379809300.000000,-0.549895,0.203935,0.787996,0.187318,7.360634,-2.211512,-17.069388,0.977234,0.235267,-0.231627,-5.896410,0.927528,-41.968700,4636847009515438100.000000,-0.813157,-0.156208,0.560676,-0.004221,0.317392,-0.029215,-9.885389,-0.001488,0.003853,0.000000,-27.117027,-7.504530,14.331491,4636846794767073300.000000,0.016910,0.113531,-0.993387,0.002609
1588062576978582,10.791612,0.844679,-1.664344,0.385654,-1.407109,-0.466856,-32.624152,23.472470,-16.436702,4636848405379809300.000000,-0.545591,0.202715,0.791592,0.186062,7.228033,0.973741,-18.135124,0.604589,-0.679496,-0.180898,-5.970983,0.855065,-41.858911,4636847009515438100.000000,-0.811336,-0.158413,0.562689,-0.004514,0.322191,-0.027024,-9.900204,-0.002136,0.003204,0.001260,-27.161472,-7.589975,14.297899,4636846794767073300.000000,0.016908,0.113527,-0.993388,0.002604
1588062576986394,10.860009,0.429070,-1.220608,0.493289,-1.514232,-0.522688,-32.824457,23.246784,-16.174396,4636848405379809300.000000,-0.540980,0.201163,0.795509,0.184498,7.621433,0.079001,-16.547275,-0.057483,-1.394417,0.033779,-6.459742,1.026172,-41.774073,4636847009515438100.000000,-0.808332,-0.158055,0.567102,-0.003590,0.339195,-0.012207,-9.900204,-0.002136,0.003204,0.002365,-27.195056,-7.641834,14.246039,4636846794767073300.000000,0.016907,0.113519,-0.993389,0.002600
1588062576994206,11.137823,-0.249874,-1.247491,0.626304,-1.602380,-0.567800,-33.180778,23.060087,-15.884093,4636848405379809300.000000,-0.536143,0.199243,0.799708,0.182538,8.931449,-2.016471,-14.570751,-0.688512,-1.898023,0.250750,-7.118904,1.271145,-41.883715,4636847010175103000.000000,-0.804562,-0.155223,0.573221,-0.001644,0.344422,-0.026597,-9.895407,-0.002136,0.003204,0.000648,-27.275702,-7.641834,14.207668,4636846794767073300.000000,0.016905,0.113518,-0.993389,0.002596
1588062577002018,11.684879,-0.268869,-1.387044,0.707758,-1.695741,-0.589360,-33.571403,22.956176,-15.533705,4636848321206807600.000000,-0.531035,0.197143,0.804135,0.180286,11.480566,-2.743467,-1.057334,-1.238292,-1.872264,0.511709,-7.765346,1.784581,-41.919720,4636847225528322000.000000,-0.801123,-0.150066,0.579381,0.000697,0.324803,-0.034439,-9.892793,-0.002136,0.003624,0.000000,-27.353746,-7.613054,14.033259,4636846794767073300.000000,0.016905,0.113519,-0.993389,0.002592
1588062577009830,12.314389,-0.011839,-1.406489,0.682713,-1.782664,-0.593659,-33.847205,22.813306,-15.157913,4636848298005626900.000000,-0.525601,0.195130,0.808683,0.178044,13.379710,-1.657871,12.941285,-1.343105,-1.442014,0.532954,-8.253427,2.565316,-41.748782,4636847653760532500.000000,-0.798660,-0.144521,0.584164,0.002957,0.322188,-0.007412,-9.900204,-0.002975,0.003853,0.000000,-27.309717,-7.496663,13.927330,4636846794767073300.000000,0.016906,0.113520,-0.993389,0.002585
